row_id,treatment,source,ops_type_merged,city_group,avg_rainy_day,avg_rainy_weekday,avg_rainy_weekend,mgm_day,has_national_holiday,trip_cnt_per_user_lag1,trip_cnt_per_user_lag1_isna,trip_cnt_per_user_lag2,trip_cnt_per_user_lag2_isna,trip_cnt_per_user_roll4,trip_cnt_per_user_roll4_isna,nonrepeat_cnt_per_user_lag1,nonrepeat_cnt_per_user_lag1_isna,nonrepeat_cnt_per_user_lag2,nonrepeat_cnt_per_user_lag2_isna,nonrepeat_cnt_per_user_roll4,nonrepeat_cnt_per_user_roll4_isna,weekday_nonrepeat_cnt_per_user_lag1,weekday_nonrepeat_cnt_per_user_lag1_isna,weekday_nonrepeat_cnt_per_user_lag2,weekday_nonrepeat_cnt_per_user_lag2_isna,weekday_nonrepeat_cnt_per_user_roll4,weekday_nonrepeat_cnt_per_user_roll4_isna,weekend_nonrepeat_cnt_per_user_lag1,weekend_nonrepeat_cnt_per_user_lag1_isna,weekend_nonrepeat_cnt_per_user_lag2,weekend_nonrepeat_cnt_per_user_lag2_isna,weekend_nonrepeat_cnt_per_user_roll4,weekend_nonrepeat_cnt_per_user_roll4_isna,weekday_trip_cnt_per_user_lag1,weekday_trip_cnt_per_user_lag1_isna,weekday_trip_cnt_per_user_lag2,weekday_trip_cnt_per_user_lag2_isna,weekday_trip_cnt_per_user_roll4,weekday_trip_cnt_per_user_roll4_isna,weekend_trip_cnt_per_user_lag1,weekend_trip_cnt_per_user_lag1_isna,weekend_trip_cnt_per_user_lag2,weekend_trip_cnt_per_user_lag2_isna,weekend_trip_cnt_per_user_roll4,weekend_trip_cnt_per_user_roll4_isna,weekday_match_rate_lag1,weekday_match_rate_lag1_isna,weekday_match_rate_lag2,weekday_match_rate_lag2_isna,weekday_match_rate_roll4,weekday_match_rate_roll4_isna,weekend_match_rate_lag1,weekend_match_rate_lag1_isna,weekend_match_rate_lag2,weekend_match_rate_lag2_isna,weekend_match_rate_roll4,weekend_match_rate_roll4_isna,log_coupon_BD_total_per_user_lag1,log_coupon_BD_total_per_user_lag1_isna,log_coupon_BD_total_per_user_lag2,log_coupon_BD_total_per_user_lag2_isna,log_coupon_BD_total_per_user_roll4,log_coupon_BD_total_per_user_roll4_isna,log_coupon_CDP_total_per_user_lag1,log_coupon_CDP_total_per_user_lag1_isna,log_coupon_CDP_total_per_user_lag2,log_coupon_CDP_total_per_user_lag2_isna,log_coupon_CDP_total_per_user_roll4,log_coupon_CDP_total_per_user_roll4_isna,log_coupon_folk_total_per_user_lag1,log_coupon_folk_total_per_user_lag1_isna,log_coupon_folk_total_per_user_lag2,log_coupon_folk_total_per_user_lag2_isna,log_coupon_folk_total_per_user_roll4,log_coupon_folk_total_per_user_roll4_isna,log_coupon_growth_other_total_per_user_lag1,log_coupon_growth_other_total_per_user_lag1_isna,log_coupon_growth_other_total_per_user_lag2,log_coupon_growth_other_total_per_user_lag2_isna,log_coupon_growth_other_total_per_user_roll4,log_coupon_growth_other_total_per_user_roll4_isna,log_coupon_MGM_total_per_user_lag1,log_coupon_MGM_total_per_user_lag1_isna,log_coupon_MGM_total_per_user_lag2,log_coupon_MGM_total_per_user_lag2_isna,log_coupon_MGM_total_per_user_roll4,log_coupon_MGM_total_per_user_roll4_isna,log_coupon_MKT_total_per_user_lag1,log_coupon_MKT_total_per_user_lag1_isna,log_coupon_MKT_total_per_user_lag2,log_coupon_MKT_total_per_user_lag2_isna,log_coupon_MKT_total_per_user_roll4,log_coupon_MKT_total_per_user_roll4_isna,log_coupon_register_total_per_user_lag1,log_coupon_register_total_per_user_lag1_isna,log_coupon_register_total_per_user_lag2,log_coupon_register_total_per_user_lag2_isna,log_coupon_register_total_per_user_roll4,log_coupon_register_total_per_user_roll4_isna,log_coupon_daily_total_per_user_lag1,log_coupon_daily_total_per_user_lag1_isna,log_coupon_daily_total_per_user_lag2,log_coupon_daily_total_per_user_lag2_isna,log_coupon_daily_total_per_user_roll4,log_coupon_daily_total_per_user_roll4_isna,log_coupon_total_per_user_lag1,log_coupon_total_per_user_lag1_isna,log_coupon_total_per_user_lag2,log_coupon_total_per_user_lag2_isna,log_coupon_total_per_user_roll4,log_coupon_total_per_user_roll4_isna,delta_trip_per_user,delta_nonrepeat_per_user
22,0.0,0.0,0.01926302060275185,0.0018340063513890784,-0.0012344084020403262,-0.0012438906069980238,0.0,0.0,0.0,-0.00018509320339736682,0.0,0.0,0.0,0.0033205769314878643,0.0,-6.267972304379555e-05,0.0,0.0,0.0,0.00290437652604624,0.0,-3.982228154282696e-05,0.0,0.0,0.0,-0.004236159650100228,0.0,-8.336647775623369e-05,0.0,-0.0017554590098460459,0.0,0.00209480822220325,0.0,-0.00025793219723163705,0.0,-3.414698321898785e-05,0.0,0.0019557924067982345,0.0,0.00797074058874792,0.0,-9.129630975388377e-05,0.0,4.4243294944943214e-05,0.0,0.00026707893939764704,0.0,0.00011724501490525647,0.0,0.0,0.0,0.0,0.0,-9.120455693342133e-05,0.0,-0.0007122724360379553,0.0,0.0,0.0,0.0011784882126875406,0.0,0.0016895439481577716,0.0,-0.00021359633785521126,0.0,0.0011723849257302508,0.0,0.0006809149340787622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2834410920197235e-05,0.0,-0.0003734053671925924,0.0,0.0,0.0,0.0026077914619467802,0.0,0.00025882874860549276,0.0,0.00011513855976656807,0.0,0.0,0.0,0.0,0.0,-0.0007669091388672356,0.0,-0.000618877461715012,0.0,-0.0014685728125337244,0.0,0.0,0.0,0.0,0.0,0.00010397022590035616,0.0,-0.0001653717618847784,0.0,0.00022217128340025656,0.0,0.0001503236787455667,0.0,0.00013425147322577524,0.00037744259960574046
45,0.0,0.0,0.01844920163779676,0.0018340063513890784,-0.0008608019602559976,-0.0012438906069980238,0.0,0.0,0.0,-0.00018509320339736682,0.0,0.0,0.0,0.017590338963849986,0.0,-6.267972304379555e-05,0.0,0.0,0.0,0.0024507603459539215,0.0,-3.982228154282696e-05,0.0,0.0,0.0,0.014941144144310988,0.0,-0.00015833818575888793,0.0,-0.0017554590098460459,0.0,0.0012813228873381358,0.0,-0.00025793219723163705,0.0,-2.068252235621622e-05,0.0,0.002785445247070724,0.0,0.007700851397013885,0.0,-9.129630975388377e-05,0.0,4.4243294944943214e-05,0.0,0.00026707893939764704,0.0,-0.00019904386251357492,0.0,0.0,0.0,0.0,0.0,-9.120455693342133e-05,0.0,-0.0005419442716491696,0.0,0.0,0.0,0.001081549737432404,0.0,0.0014320000846079685,0.0,-0.00021359633785521126,0.0,0.0010731312987108583,0.0,0.00043869998461332774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2834410920197235e-05,0.0,-0.0003734053671925924,0.0,0.0,0.0,0.0024431248946010986,0.0,0.000136071127490619,0.0,0.00011513855976656807,0.0,0.0,0.0,0.0,0.0,-0.0008441784085949631,0.0,-0.0005463093942401894,0.0,-0.0015230821564413432,0.0,0.0,0.0,0.0,0.0,-0.0002965934213835107,0.0,-1.6416500047308804e-05,0.0,-0.00012540920045231663,0.0,0.0001503236787455667,0.0,-0.00017978023371103814,0.0003003424557519558
68,0.0,0.0,0.019463830593192358,-0.0034558127516790362,-0.001429214982723425,-0.001463389547459994,0.0,0.0,0.0,-0.00018509320339736682,0.0,0.0,0.0,-0.005227317108894189,0.0,-6.267972304379555e-05,0.0,0.0,0.0,0.0027359606892851723,0.0,-3.958637897397792e-05,0.0,0.0,0.0,0.011035272607674541,0.0,-0.00022381999929703829,0.0,-0.0020748603160928645,0.0,0.0017079715198694034,0.0,-0.00025793219723163705,0.0,-3.414698321898785e-05,0.0,0.0017814110956730603,0.0,-0.001580027065279149,0.0,-0.00022745316072395928,0.0,4.4243294944943214e-05,0.0,0.00034023670281971974,0.0,-0.00019904386251357492,0.0,0.0,0.0,0.0,0.0,-9.120455693342133e-05,0.0,-0.0007122724360379553,0.0,0.0,0.0,0.0011784882126875406,0.0,0.0018786308087024456,0.0,-0.00015353150918893455,0.0,0.0013923045394266128,0.0,0.0005627781008359079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000111262660658543,0.0,-0.0003734053671925924,0.0,0.0,0.0,0.0026077914619467802,0.0,0.00025882874860549276,0.0,0.00011513855976656807,0.0,0.0,0.0,0.0,0.0,-0.0008441784085949631,0.0,-0.0005924330891427894,0.0,-0.0016610231529423968,0.0,0.0,0.0,0.0,0.0,-1.189734304695293e-05,0.0,-0.0001653717618847784,0.0,-0.00023565422695861723,0.0,0.0001503236787455667,0.0,0.00013425147322577524,0.00039741330175802915
91,0.0,0.0,0.00690516396275063,0.0017267894399030578,-0.0014189208577274697,-0.0013177886461738838,0.0,0.0,0.0,-0.00018509320339736682,0.0,0.0,0.0,0.01772506660812946,0.0,-6.267972304379555e-05,0.0,0.0,0.0,0.0024507603459539215,0.0,-3.982228154282696e-05,0.0,0.0,0.0,0.015177891014802115,0.0,-8.201967918094631e-05,0.0,-0.0019890548991767327,0.0,0.0014274879520021627,0.0,-0.00025793219723163705,0.0,-2.068252235621622e-05,0.0,0.0030309526710881837,0.0,-0.0008890799658051972,0.0,-0.00022745316072395928,0.0,4.4243294944943214e-05,0.0,-0.00033836423808270694,0.0,-0.00019904386251357492,0.0,0.0,0.0,0.0,0.0,-0.0001693928364098085,0.0,-0.0007366232825357162,0.0,0.0,0.0,0.0016594928166493413,0.0,0.001457702986127499,0.0,-0.00021359633785521126,0.0,0.0009553877332522295,0.0,0.0005618192241143025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4820934767367347e-05,0.0,-0.0007521987203941744,0.0,0.0,0.0,0.002901677442115131,0.0,0.0002259392675747084,0.0,4.004391681096357e-05,0.0,0.0,0.0,0.0,0.0,-0.0008441784085949631,0.0,-0.0006387609080873223,0.0,-0.0016197861212255131,0.0,0.0,0.0,0.0,0.0,-1.1545936806407295e-05,0.0,-0.0001653717618847784,0.0,0.0003054485002182648,0.0,0.0001503236787455667,0.0,-0.00017978023371103814,-0.0005935984523234071
114,0.0,0.0,0.006901191332214511,0.0017688029003540603,-0.0012241142770443713,-0.001291026305089611,0.0,0.0,0.0,-0.00018509320339736682,0.0,0.0,0.0,0.017590338963849986,0.0,-6.267972304379555e-05,0.0,0.0,0.0,0.0024507603459539215,0.0,-3.982228154282696e-05,0.0,0.0,0.0,0.015177891014802115,0.0,-8.351329181088904e-05,0.0,-0.002003460797600315,0.0,0.0012813228873381358,0.0,-0.00025793219723163705,0.0,-2.068252235621622e-05,0.0,0.003058521694741748,0.0,0.007805352950455815,0.0,-9.129630975388377e-05,0.0,4.4243294944943214e-05,0.0,0.00026707893939764704,0.0,-0.00019904386251357492,0.0,0.0,0.0,0.0,0.0,-0.0001693928364098085,0.0,-0.0007366232825357162,0.0,0.0,0.0,0.0016594928166493413,0.0,0.0014320000846079685,0.0,-0.00021359633785521126,0.0,0.001042429807540589,0.0,0.0004606791007234498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.447951213580568e-05,0.0,0.0005762778936387583,0.0,0.0,0.0,0.002746780916177174,0.0,0.0002259392675747084,0.0,-3.4446380052441776e-05,0.0,0.0,0.0,0.0,0.0,-0.0008441784085949631,0.0,-0.0006387609080873223,0.0,-0.0016127579034004968,0.0,0.0,0.0,0.0,0.0,0.00010222705866334348,0.0,-0.0001653717618847784,0.0,-0.00018605529635377406,0.0,0.0001503236787455667,0.0,-0.00017978023371103814,-0.0005125019823436752
137,0.0,0.0,0.008202182470420713,-0.00295343855275766,-0.0018721590617761805,-0.0014391423694462076,0.0,0.0,0.0,9.431500810056906e-05,0.0,0.0,0.0,-0.004806020190373097,0.0,-6.267972304379555e-05,0.0,0.0,0.0,0.00012357237222352508,0.0,-3.958637897397792e-05,0.0,0.0,0.0,-0.0042306009379071575,0.0,-9.984259725279962e-05,0.0,-0.00037980746363876455,0.0,0.0024893659980989927,0.0,0.0001094639080934265,0.0,-3.414698321898785e-05,0.0,0.002527812111394553,0.0,-0.0015494702819377096,0.0,0.00015353088348867252,0.0,4.4243294944943214e-05,0.0,-0.00034485065004265903,0.0,0.00011724501490525647,0.0,0.0,0.0,0.0,0.0,0.00017626557962469654,0.0,0.0009196831647074441,0.0,0.0,0.0,0.0019915298058728833,0.0,0.001781714461555086,0.0,-0.00015353150918893455,0.0,0.0009466226841070341,0.0,0.0006995804767524014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4820934767367347e-05,0.0,0.0008063613768588239,0.0,0.0,0.0,0.002707204620586772,0.0,0.0003486968886895821,0.0,-3.4446380052441776e-05,0.0,0.0,0.0,0.0,0.0,-0.0007669091388672356,0.0,-0.0005052186953773867,0.0,-0.0016345669164865336,0.0,0.0,0.0,0.0,0.0,0.00020605818967818452,0.0,-0.0001653717618847784,0.0,-9.09580994592361e-06,0.0,0.0001503236787455667,0.0,-0.00017978023371103814,-0.0005093745424594243
160,0.0,0.0,-0.017365158775880633,0.0015988546454465244,-0.0021373895243001545,-0.0013438949696885558,0.0,0.0,0.0,9.431500810056906e-05,0.0,0.0,0.0,-0.010690272096116277,0.0,7.996536032433459e-05,0.0,0.0,0.0,-0.0012681451903928838,0.0,0.00010375214235417202,0.0,0.0,0.0,-0.006409308127309114,0.0,-0.00022381999929703829,0.0,0.0009535477747851666,0.0,-0.0030878122655635157,0.0,0.0001094639080934265,0.0,4.7805776506582986e-05,0.0,-0.004703758554208675,0.0,-0.0028195943665727916,0.0,5.824441851830499e-05,0.0,-0.00014813329056298415,0.0,0.0003231009016569506,0.0,-0.00019904386251357492,0.0,0.0,0.0,0.0,0.0,0.000271928748831794,0.0,-0.0011607012890824879,0.0,0.0,0.0,0.001845347965805325,0.0,0.0004107620808076187,0.0,-0.00021359633785521126,0.0,0.0009665980190826673,0.0,0.0006423865500448801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.208392478426445e-05,0.0,-0.0007521987203941744,0.0,0.0,0.0,0.002311724701441216,0.0,0.00022039161644419697,0.0,0.00011513855976656807,0.0,0.0,0.0,0.0,0.0,-0.0008441784085949631,0.0,-0.0009665452229772602,0.0,-0.0015638279311951733,0.0,0.0,0.0,0.0,0.0,9.193378796788812e-05,0.0,0.00013855758725604588,0.0,-8.794902205940084e-05,0.0,-0.00010367150258314945,0.0,-0.00017978023371103814,0.0005730280583963995
183,0.0,0.0,-0.017449919589056003,0.0015988546454465244,-0.002008154836708437,-0.0014247520968930203,0.0,0.0,0.0,9.431500810056906e-05,0.0,0.0,0.0,-0.010690272096116277,0.0,7.996536032433459e-05,0.0,0.0,0.0,-0.0015295154640859268,0.0,0.00010375214235417202,0.0,0.0,0.0,-0.006228385539250755,0.0,-0.00022381999929703829,0.0,0.00028924541487923257,0.0,6.787931513176831e-05,0.0,0.0001094639080934265,0.0,4.7805776506582986e-05,0.0,-0.004703758554208675,0.0,-0.0030871542479415336,0.0,5.824441851830499e-05,0.0,-0.00014813329056298415,0.0,0.0003231009016569506,0.0,-0.00019904386251357492,0.0,0.0,0.0,0.0,0.0,-0.00023536743586297914,0.0,-0.0014575931710748347,0.0,0.0,0.0,0.001845347965805325,0.0,0.0002913411892544306,0.0,-0.00021359633785521126,0.0,0.0009665980190826673,0.0,0.0007486933664891701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019652241899456636,0.0,-0.0007521987203941744,0.0,0.0,0.0,0.00215682817550326,0.0,0.00022039161644419697,0.0,0.00011513855976656807,0.0,0.0,0.0,0.0,0.0,-0.0008441784085949631,0.0,-0.0009665452229772602,0.0,-0.0015638279311951733,0.0,0.0,0.0,0.0,0.0,9.193378796788812e-05,0.0,0.00013855758725604588,0.0,-8.794902205940084e-05,0.0,-0.00010367150258314945,0.0,-0.00017978023371103814,0.0005730280583963995
206,0.0,0.0,-0.017996949662027775,-0.003214033188398184,-0.0013981681433553781,-0.0015814055842674629,0.0,0.0,0.0,9.431500810056906e-05,0.0,0.0,0.0,-0.010771836664810783,0.0,7.996536032433459e-05,0.0,0.0,0.0,-0.0012681451903928838,0.0,3.820545877721124e-05,0.0,0.0,0.0,-0.0065509160357269695,0.0,-0.00022381999929703829,0.0,0.0009535477747851666,0.0,-0.003204137278752435,0.0,5.404634872029196e-05,0.0,4.7805776506582986e-05,0.0,-0.004591650136860715,0.0,-0.002828580326141287,0.0,5.824441851830499e-05,0.0,-0.00014813329056298415,0.0,0.00024430405772508094,0.0,-0.00019904386251357492,0.0,0.0,0.0,0.0,0.0,-0.00023536743586297914,0.0,-0.001080222331279955,0.0,0.0,0.0,-0.002608819228337317,0.0,-0.0014449834954775372,0.0,-0.00015353150918893455,0.0,0.0008283302842813223,0.0,0.0003563437536622547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.208392478426445e-05,0.0,-0.0007521987203941744,0.0,0.0,0.0,0.002311724701441216,0.0,-0.00024487172806041704,0.0,-9.904392237984352e-05,0.0,0.0,0.0,0.0,0.0,-0.0010458820667194658,0.0,-0.0009175078849505447,0.0,-0.0017992776748368365,0.0,0.0,0.0,0.0,0.0,9.193378796788812e-05,0.0,0.00013855758725604588,0.0,-8.794902205940084e-05,0.0,-0.00010367150258314945,0.0,-0.00017978023371103814,0.00027771431645417496
229,0.0,0.0,-0.013939837641271222,0.0015988546454465244,-0.0013981681433553781,-0.001284939048762797,0.0,0.0,0.0,3.6110915864030474e-05,0.0,0.0,0.0,-0.010814903368672005,0.0,0.00012514883059965563,0.0,0.0,0.0,-0.0012681451903928838,0.0,0.00010375214235417202,0.0,0.0,0.0,-0.0065509160357269695,0.0,-0.00014884829129438405,0.0,0.0006373430785466342,0.0,-0.003204137278752435,0.0,5.404634872029196e-05,0.0,4.7805776506582986e-05,0.0,-0.0045442213960368875,0.0,-0.0028294081626113205,0.0,5.824441851830499e-05,0.0,-0.00014813329056298415,0.0,0.0002602187975924453,0.0,0.00011724501490525647,0.0,0.0,0.0,0.0,0.0,0.000271928748831794,0.0,-0.0007833304492876078,0.0,0.0,0.0,-0.0025021199436651635,0.0,-0.0013529155281173924,0.0,-0.00021359633785521126,0.0,0.0007642726151135493,0.0,0.0004875133402206923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.355781974988696e-05,0.0,-0.0007521987203941744,0.0,0.0,0.0,0.0016443986486824784,0.0,-0.00024487172806041704,0.0,0.00011513855976656807,0.0,0.0,0.0,0.0,0.0,-0.0009686127969917383,0.0,-0.0004955077033533177,0.0,-0.0015614089526788384,0.0,0.0,0.0,0.0,0.0,-1.5315123469468256e-05,0.0,0.00010510220838260047,0.0,-0.00015257110343864892,0.0,-0.00010367150258314945,0.0,0.00013425147322577524,0.00036278809575901135
